입원외래구분,코드,3단질병명,순위,환자수,내원일수,청구건수,요양급여비용총액,보험자부담금
입원,Z50,재활처치를 포함한 치료를 위하여 보건서비스와 접하고 있는 사람,486,95,4132,161,873709,710099
입원,M06,기타 류마티스관절염,486,95,1185,174,399027,322290
입원,G52,기타 뇌신경의 장애,486,95,292,116,120014,84947
입원,C85,기타 및 상세불명 유형의 비호지킨림프종,486,95,1960,272,1248699,1126126
입원,A51,조기매독,490,94,210,113,59723,45017
입원,I87,정맥의 기타 장애,491,93,181,94,94998,72146
입원,C18,결장의 악성 신생물,492,92,3111,491,1495845,1325485
입원,O48,지연임신,492,92,440,93,179519,169515
입원,S49,어깨 및 위팔의 기타 및 상세불명의 손상,494,91,549,103,209612,157508
입원,M12,기타 특정 관절병증,494,91,547,108,172619,128376
입원,A49,상세불명 부위의 세균감염,494,91,592,105,163819,129732
입원,T51,알코올의 독성효과,494,91,156,93,77049,59379
입원,R19,소화계통 및 복부의 기타 증상 및 징후,498,90,239,98,121375,86462
입원,H93,달리 분류되지 않은 귀의 기타 장애,499,89,283,101,246961,147819
입원,N28,달리 분류되지 않은 신장 및 요관의 기타 장애,499,89,434,101,206054,153399
입원,H43,유리체의 장애,499,89,256,96,287425,227995
입원,C77,림프절의 이차성 및 상세불명의 악성 신생물,499,89,838,110,347101,285968
입원,G80,뇌성마비,499,89,9751,487,1205974,923913
입원,O80,단일자연분만,1,61988,197095,64355,101839124,100134483
입원,M51,기타 추간판장애,2,36228,212515,43827,41026029,30311123
입원,O82,제왕절개에 의한 단일분만,3,31759,198021,31842,75284167,66186502
입원,K64,치핵 및 항문주위정맥혈전증,4,30504,75225,31192,36197661,27727419
입원,O34,골반기관의 알려진 또는 의심되는 이상에 대한 산모관리,5,24363,162129,25447,61227915,53697907
입원,A09,감염성 및 상세불명 기원의 기타 위장염 및 결장염,6,23675,73005,26183,17648420,13224151
입원,O33,알려진 또는 의심되는 불균형에 대한 산모관리,7,15918,97206,15948,37578735,32874588
입원,O60,조기진통 및 분만,8,13261,150520,17376,34940457,30317702
입원,G47,수면장애,9,12977,29587,17843,12007126,9517819
입원,O83,기타 보조단일분만,10,12473,41779,12646,21566462,21224626
입원,S33,"요추 및 골반의 관절 및 인대의 탈구, 염좌 및 긴장",11,12431,55055,14096,6761525,5058352
입원,K35,급성 충수염,12,12290,58422,13378,44273841,32584383
입원,D25,자궁의 평활근종,13,12138,55248,12908,38113457,28082866
입원,R10,복부 및 골반 통증,14,11378,18836,12183,5346333,3872054
입원,Z11,감염성 및 기생충성 질환에 대한 특수선별검사,15,11120,38517,13423,3003118,2373125
입원,K60,항문 및 직장부의 열창 및 누공,16,10991,27882,12021,13642206,10490405
입원,M50,경추간판장애,17,9505,43638,10936,8291066,6123565
입원,O65,산모골반이상으로 인한 난산,18,9380,62841,9396,22623485,19755382
입원,K80,담석증,19,9372,49976,11410,39446594,28776614
입원,N20,신장 및 요관의 결석,20,8932,19117,10496,11896669,9007391
입원,O81,집게 및 진공흡착기에 의한 단일분만,21,8445,27989,8584,17751854,17491757
입원,M54,등통증,22,8372,29614,9853,3775779,2818992
입원,K61,항문 및 직장부의 농양,23,8350,15605,8840,8228301,6468620
입원,S83,"무릎의 관절 및 인대의 탈구, 염좌 및 긴장",24,8049,71829,9866,22150820,15163031
입원,J34,코 및 비동의 기타 장애,25,7970,15273,8159,7467567,5728174
입원,N84,여성생식관의 폴립,26,7807,11360,7932,5627671,4267290
입원,D24,유방의 양성 신생물,27,7625,11989,7929,3032274,2284034
입원,J10,확인된 계절성 인플루엔자바이러스에 의한 인플루엔자,28,7167,28123,7543,5520841,4538665
입원,S62,손목 및 손부위의 골절,29,7013,40354,7955,11034558,8128842
입원,C73,갑상선의 악성 신생물,30,6616,46632,8922,25156365,20120474
입원,S82,발목을 포함한 아래다리의 골절,31,6363,79164,8570,21712031,16144861
입원,R42,어지럼증 및 어지럼,32,6106,9644,6467,3127325,2144551
입원,S93,"발목 및 발 부위의 관절 및 인대의 탈구, 염좌 및 긴장",33,6066,53281,7255,10505253,7679793
입원,R50,기타 및 원인미상의 열,34,5714,13093,6818,3676495,2725271
입원,S92,발목을 제외한 발의 골절,35,5673,50939,6896,10901572,8018800
입원,O42,양막의 조기파열,36,5622,34532,6407,14764190,13510533
입원,M75,어깨병변,37,5305,29346,6224,7086029,5224156
입원,O32,태아의 알려진 또는 의심되는 이상태위에 대한 산모관리,38,5135,32336,5222,13203513,11592699
입원,I83,하지의 정맥류,39,5041,7147,5169,2575952,2017597
입원,O02,기타 비정상적 수태부산물,40,4883,8160,5056,2953396,2303907
입원,R07,목구멍 및 가슴의 통증,41,4832,7186,5254,2888416,2198567
입원,M23,무릎의 내부장애,42,4797,31875,5668,8901841,6481947
입원,R51,두통,43,4649,9252,4984,3072292,2005554
입원,D27,난소의 양성 신생물,44,4595,21460,4733,15152405,11232320
입원,K29,위염 및 십이지장염,45,4484,8051,4829,2051413,1546850
입원,H81,전정기능의 장애,46,4451,12319,4801,3704451,2576099
입원,N80,자궁내막증,47,4283,20068,4648,13794517,10074002
입원,O20,초기임신중 출혈,48,4255,24449,4888,3187122,2631297
입원,J18,상세불명 병원체의 폐렴,49,4193,31205,5157,8356105,6468077
입원,K57,장의 게실병,50,4105,23300,4897,6774249,5039811
입원,N83,"난소, 난관 및 넓은인대의 비염증성 장애",51,3926,15197,4183,11414683,8537402
입원,J35,편도 및 아데노이드의 만성 질환,52,3884,10700,4013,5121079,3963908
입원,J32,만성 부비동염,53,3828,10524,4118,7146860,5265787
입원,S02,두개골 및 안면골의 골절,54,3827,20857,4478,8019304,5744458
입원,S66,손목 및 손 부위의 근육 및 힘줄의 손상,55,3710,20345,3971,5490101,4102464
입원,O68,태아스트레스[절박]가 합병된 진통 및 분만,56,3573,21993,3633,9012756,8004914
입원,F20,조현병,57,3494,387731,22019,36653600,29851630
입원,Z47,기타 정형외과적 추적치료를 위하여 보건서비스와 접하고 있는 사람,58,3351,15143,3532,5597769,4203043
입원,C50,유방의 악성 신생물,59,3324,73688,13954,32596252,26282051
입원,K63,장의 기타 질환,60,3285,8347,3431,3878175,2995204
입원,N10,급성 세뇨관-간질신장염,61,3235,21043,3854,5331052,4008228
입원,M65,윤활막염 및 힘줄윤활막염,62,3216,16598,3473,3555572,2639561
입원,S42,어깨 및 위팔의 골절,63,3205,30157,4032,9919910,7304978
입원,Z34,정상임신의 관리,64,3118,15931,3404,3073474,2729201
입원,Z03,"의심되는 질병 및 병태를 위한 의학적 관찰 및 평가, 배제된",65,3088,7194,3341,1522529,1163021
입원,N63,유방의 상세불명의 덩이,66,3082,4167,3186,793595,607333
입원,K85,급성 췌장염,67,3045,31568,4646,10530745,8011930
입원,U07,U07의 응급사용,68,3009,55383,3940,11745254,9954287
입원,G44,기타 두통증후군,69,2993,7847,3174,2570318,1661037
입원,O30,다태임신,70,2990,25222,3545,10773932,9518560
입원,O00,자궁외임신,71,2912,12950,3197,7007457,5122948
입원,R06,호흡의 이상,72,2883,3752,3159,1491658,1162041
입원,S06,두개내손상,73,2833,30524,3745,10264193,8287149
입원,L03,연조직염,74,2780,21820,3161,4105712,3093885
입원,S52,아래팔의 골절,75,2778,22757,3353,7787017,5796899
입원,K92,소화계통의 기타 질환,76,2678,6868,2982,2857967,2177344
입원,E11,2형 당뇨병,77,2673,21297,3445,5490045,4209341
입원,S61,손목 및 손의 열린상처,78,2577,8003,2687,2084580,1569409
입원,N93,기타 이상 자궁 및 질 출혈,79,2554,4627,2795,1595675,1240046
입원,S22,"늑골, 흉골 및 흉추의 골절",80,2533,27263,3107,4585931,3429836
입원,O61,유도분만의 실패,81,2524,13311,2587,5026946,4428276
입원,G43,편두통,82,2500,6629,2843,2157629,1432642
입원,J03,급성 편도염,83,2498,9885,2778,1782732,1344604
입원,S13,"목부위의 관절 및 인대의 탈구, 염좌 및 긴장",84,2439,13217,2659,1551968,1152596
입원,O66,기타 난산,85,2403,15215,2424,5714846,5081329
입원,Z51,기타 의학적 관리를 위하여 보건서비스와 접하고 있는 사람,86,2372,32383,9025,19603725,18102518
입원,O44,전치태반,87,2333,18528,2898,7944257,6998718
입원,K21,위-식도역류병,88,2319,7114,2436,2097127,1551243
입원,R55,실신 및 허탈,89,2313,3893,2448,1780377,1251479
입원,J11,바이러스가 확인되지 않은 인플루엔자,90,2311,7573,2417,1351040,1093064
입원,J20,급성 기관지염,91,2307,11067,2521,1710970,1287490
입원,O63,지연진통,92,2305,9616,2361,4611859,4374058
입원,N60,양성 유방형성이상,93,2257,3803,2349,843516,630541
입원,B02,대상포진,94,2187,15127,2400,2950050,2192334
입원,M67,윤활막 및 힘줄의 기타 장애,95,2146,9074,2280,2403430,1771798
입원,N62,유방의 비대,96,2096,2622,2107,2899268,2261425
입원,M48,기타 척추병증,97,2065,12696,2308,2643172,1960937
입원,D17,양성 지방종성 신생물,98,2007,7001,2100,2442652,1807115
입원,S43,"견갑대의 관절 및 인대의 탈구, 염좌 및 긴장",99,1982,11525,2303,2984305,2215046
입원,I20,협심증,100,1978,5185,2301,4527945,3891173
입원,M25,달리 분류되지 않은 기타 관절장애,101,1972,10872,2240,3057424,2254755
입원,K81,담낭염,102,1969,9630,2344,6691239,4823939
입원,N39,비뇨계통의 기타 장애,103,1958,7256,2199,2724913,2133283
입원,T78,달리 분류되지 않은 유해작용,104,1940,3110,2095,701653,545193
입원,S86,아래다리 부위의 근육 및 힘줄의 손상,105,1922,21435,2410,4475689,3293482
입원,A08,바이러스성 및 기타 명시된 장감염,106,1888,4129,2004,1045434,781892
입원,F10,알코올사용에 의한 정신 및 행동 장애,107,1856,108830,6375,11150024,8423235
입원,M79,달리 분류되지 않은 기타 연조직장애,108,1841,7195,2084,1348695,999689
입원,S32,요추 및 골반의 골절,109,1752,24462,2447,5419686,4143665
입원,A04,기타 세균성 장감염,110,1750,8911,1903,2115191,1601525
입원,M24,기타 특정 관절장애,111,1735,12465,2056,3679512,2701230
입원,N73,기타 여성골반염증질환,112,1706,8720,1926,2210084,1650323
입원,H26,기타 백내장,113,1702,2380,2139,2306465,1846991
입원,D06,자궁경부의 제자리암종,113,1702,4258,1960,1976006,1702337
입원,K59,기타 기능성 장장애,115,1700,3788,1803,933408,703680
입원,O36,기타 알려진 또는 의심되는 태아문제에 대한 산모관리,116,1673,8236,1839,3666268,3293365
입원,S63,"손목 및 손부위의 관절 및 인대의 탈구, 염좌 및 긴장",117,1664,8990,1810,2158814,1594605
입원,F31,양극성 정동장애,118,1640,71060,4578,8408721,6334221
입원,I67,기타 뇌혈관질환,119,1607,19051,2621,9864688,8530249
입원,O14,전자간,120,1593,13112,2025,5822386,5180910
입원,J06,다발성 및 상세불명 부위의 급성 상기도감염,121,1544,3442,1730,628583,476355
입원,N87,자궁경부의 이형성,122,1532,2588,1614,994880,766931
입원,M77,기타 골부착부병증,123,1529,8265,1731,1719708,1267396
입원,N85,자궁경부를 제외한 자궁의 기타 비염증성 장애,124,1525,2789,1653,1550028,1175825
입원,N64,유방의 기타 장애,125,1512,2474,1563,845791,616478
입원,R56,달리 분류되지 않은 경련,126,1492,3813,1763,1887107,1361351
입원,K75,기타 염증성 간질환,127,1450,10446,1766,2904461,2200985
입원,K56,탈장이 없는 마비성 장폐색증 및 장폐색,128,1449,7834,1728,2682645,2038964
입원,R00,심장박동의 이상,129,1445,2083,1622,745962,587725
입원,G51,안면신경장애,130,1433,5595,1652,2293836,1655901
입원,M47,척추증,131,1429,11011,1720,1714528,1269392
입원,S01,머리의 열린상처,132,1405,3741,1481,1037586,744749
입원,O47,가진통,133,1391,8246,1504,2024776,1825527
입원,K70,알코올성 간질환,134,1376,22456,2410,8401114,6632962
입원,S46,어깨 및 위팔 부위의 근육 및 힘줄의 손상,135,1357,10374,1603,2675019,1974707
입원,K40,사타구니탈장,136,1332,3753,1376,2853045,2205055
입원,D21,결합조직 및 기타 연조직의 기타 양성 신생물,137,1299,4841,1371,1502601,1105278
입원,Z35,고위험임신의 관리,138,1284,6547,1376,2688057,2445067
입원,G40,뇌전증,139,1281,10835,2074,3898926,3076679
입원,K82,담낭의 기타 질환,140,1277,5306,1399,4291963,3110159
입원,N18,만성 신장병,141,1269,20041,2554,10475675,9044573
입원,T81,달리 분류되지 않은 처치의 합병증,142,1254,9043,1434,2617720,2023819
입원,F32,우울에피소드,143,1237,25422,2599,3602891,2719081
입원,O99,"달리 분류될 수 있지만 임신, 출산 및 산후기에 합병된 기타 산모질환",144,1228,6836,1367,3193559,2733036
입원,J40,급성인지 만성인지 명시되지 않은 기관지염,145,1225,6096,1366,1128397,844267
입원,K76,간의 기타 질환,146,1209,4079,1352,1161416,877842
입원,J36,편도주위농양,147,1205,5909,1405,1407848,1045571
입원,K52,기타 비감염성 위장염 및 결장염,148,1196,3114,1265,739660,552541
입원,D12,"결장, 직장, 항문 및 항문관의 양성 신생물",148,1196,3675,1296,1672653,1280094
입원,I63,뇌경색증,150,1180,34255,2695,10795245,8656731
입원,I10,본태성(원발성) 고혈압,151,1158,4095,1440,829479,614538
입원,L50,두드러기,152,1083,2083,1187,328038,252553
입원,I47,발작성 빈맥,153,1078,2723,1412,4892761,4511869
입원,O72,분만후 출혈,154,1062,4912,1302,4390317,3942657
입원,B15,급성 A형간염,155,1059,7608,1220,2328289,1854064
입원,M10,통풍,156,1031,6484,1182,1168922,871180
입원,O84,다태분만,157,1008,6073,1023,2560339,2284330
입원,O24,임신중 당뇨병,157,1008,5650,1102,2108011,1899130
입원,K50,크론병[국소성 장염],159,994,10323,2146,5392632,4587425
입원,G56,팔의 단일신경병증,160,991,5951,1181,1591239,1181788
입원,J02,급성 인두염,161,988,2797,1080,444241,336997
입원,N13,폐색성 및 역류성 요로병증,162,972,4251,1224,2877499,2250195
입원,M17,무릎관절증,163,934,6617,1115,1334508,973767
입원,O21,임신중 과다구토,164,933,6896,1232,788957,647921
입원,J93,기흉,165,907,6837,1164,4195741,3235112
입원,N70,난관염 및 난소염,166,905,4861,982,2679383,1985778
입원,Z31,출산관리,167,902,2629,1022,1200156,842363
입원,E04,기타 비독성 고이터,168,885,2243,944,1022121,699024
입원,J15,달리 분류되지 않은 세균성 폐렴,169,881,7196,1034,1853811,1437621
입원,K25,위궤양,170,878,4761,959,1487025,1128974
입원,L72,피부 및 피하조직의 모낭낭,171,873,2926,905,797342,601785
입원,K58,과민대장증후군,172,865,2897,910,794032,586606
입원,B34,상세불명 부위의 바이러스감염,173,861,2391,975,473991,361301
입원,N98,인공수정과 관련된 합병증,174,843,4324,992,919007,693064
입원,J45,천식,175,840,4506,1045,981451,750241
입원,J38,달리 분류되지 않은 성대 및 후두의 질환,176,832,1965,887,934410,714336
입원,R22,"피부 및 피하조직의 국소적 부기, 종괴 및 덩이",177,827,2575,899,877125,649740
입원,O41,양수 및 양막의 기타 장애,178,826,5722,936,2079728,1845663
입원,E66,비만,179,813,4599,914,6519683,4785791
입원,B17,기타 급성 바이러스간염,180,811,5304,918,1435625,1076579
입원,E14,상세불명의 당뇨병,181,804,6163,1053,2264316,1767032
입원,M62,근육의 기타 장애,182,800,4123,919,1043827,789051
